Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
21, 1724, 4.1014619292279715, 270.6775405854695, 529.937827905997, 470.89184108919926, 582.9872722503243, 522.9239173418097, 610.6992229034776, 629.1478516600098, 663.4808562601777, 637.4856252486177, 709.9014675079126, 561.7248516707939, 579.7933507417641, 481.1580635858341, 208.49632989701422, 131.01884472418362, 160.9125589262365, 124.31272102656635, 88.10337736993216, 36.62357086459268, 59.74124797333172, 56.412477651003, 
22, 1800, 3.993495257549309, 263.5355002094953, 485.5950052074686, 452.7643432351379, 581.4771260696817, 488.1491368934339, 627.7161675505606, 627.9666885057217, 708.2308658168445, 638.7511090309329, 680.4607346526008, 513.6415524577624, 568.0477553795002, 472.70536078259727, 209.30134348255692, 164.01802648552277, 127.54799973642452, 114.7302477095193, 110.06983598273115, 58.56537886764177, 56.2447693646575, 22.555071077549712, 
23, 1898, 3.586134663366997, 224.74925969921122, 482.564587403322, 463.92566715874824, 595.2062548780699, 473.3107407839536, 617.612542182916, 622.2035660377302, 643.0851567871206, 642.2711661703303, 685.0117396687164, 554.7297602289159, 562.2946058273739, 471.7876206810197, 215.20689770606023, 129.6796700455761, 130.0097119784924, 95.94457661507528, 103.66554111916795, 44.60583953303923, 64.1860991213013, 27.932919793218446, 
24, 1988, 3.44942394687207, 228.28795758552224, 465.38603168423896, 459.5051026760008, 601.1460579895106, 480.5863533337074, 621.1692574046855, 587.2604298801274, 668.5867096542361, 619.5069594441647, 670.6170058929937, 523.0586569395308, 576.7717326463176, 493.8738186170334, 192.41479812572015, 170.29801939378578, 122.64594434801313, 93.81515709314905, 78.6404384514589, 54.11374377370228, 71.56090199069313, 13.432376168140408, 
25, 2058, 3.3662470899857913, 218.45549471069057, 472.4614447082623, 470.8081788569211, 596.2219930562875, 483.22223175764174, 618.8107450365856, 610.7545877370363, 671.3801306659238, 643.0262644806044, 679.6165919649478, 526.1716431662583, 557.6948162888182, 487.7800322894745, 196.2925504821724, 167.71149679970836, 125.07023902163037, 92.25893598501959, 76.35102098834439, 55.00929799224709, 77.73125770486793, 21.55413787876046, 
26, 2128, 3.051658260587491, 222.0806723723499, 468.11211613616473, 471.1671548380656, 599.7285740024982, 523.6949686652189, 618.5748797988949, 612.3728314136143, 674.7289026993128, 644.0082626888329, 693.207045519202, 529.8981971273133, 563.0482075780867, 476.76947211755873, 200.93683998436092, 170.72200600310885, 124.63470859130462, 91.73019132414952, 67.91649569286587, 58.14743046966308, 75.47481979192017, 24.251630778761015, 
27, 2208, 3.057265321326377, 209.1374359006673, 463.76706544946853, 487.4018118642625, 593.4040727638221, 529.5677122184547, 618.1443313575478, 616.917644888732, 689.1149899283661, 660.3242006831899, 704.2645850389135, 533.726052736596, 573.1230045162137, 478.58788153023073, 204.2925018243673, 168.28544195902228, 124.50083654934501, 96.72698409728059, 70.62069943461837, 55.54395783791616, 79.1123280052995, 17.22423908299608, 
28, 2256, 2.942512248302008, 253.28407305009236, 454.13370739928786, 483.30831883816865, 597.5386997558252, 556.3465634858123, 616.3000800418217, 631.5419628872628, 633.5170636983861, 667.6030511963047, 768.5906259662149, 545.618389246476, 578.1080515602459, 469.8970883996322, 213.6784261275965, 148.346638212347, 118.52120909373477, 103.03991366191994, 75.32652801482408, 49.137051405390835, 79.806208919993, 21.91552053054069, 
29, 2368, 2.8122507681445996, 268.16509655509867, 454.4941179693988, 474.47194694935087, 599.0072397881627, 551.4136252051334, 616.9690335394564, 618.5713628135791, 671.3583304990891, 666.6880263716715, 750.3999335028636, 549.9837069207273, 579.83234193046, 470.83063921985826, 211.65018977951422, 148.12917003822236, 121.7591888832262, 105.52929232177459, 72.99721951775197, 47.36601260920179, 80.23200793540049, 22.764841011947688, 
30, 2415, 2.579546788938596, 277.93754289539186, 444.37755118682696, 462.7282265167501, 572.9612121015602, 546.970497528407, 613.999193056725, 643.4720152715211, 679.581384508493, 659.6871896820895, 739.3271000011847, 553.9653280807345, 578.6695231941576, 449.06410544083644, 218.57651114163482, 154.2753334269859, 126.47105790971452, 106.74997985409716, 71.71363860344353, 52.00683476936856, 68.00725057539955, 36.53600221818846, 
31, 2493, 2.4260436310919626, 250.89040390482447, 439.9678841564803, 469.5856734523786, 568.7012899697429, 545.9007254710674, 613.9958934870042, 625.2164356216068, 673.5130990273437, 663.8945637037143, 713.992767740043, 559.4130212422418, 576.4227654746255, 461.08774016766813, 222.944199430944, 152.19967671513783, 131.0401942340301, 107.19495745753326, 66.03608905050292, 57.61225154318265, 62.85930051771084, 33.55111882469422, 
32, 2613, 2.2286687879012432, 289.8576009645686, 425.0613653660224, 457.0765027513999, 572.7916450764264, 544.4926102514775, 612.9315764927178, 643.2906696117581, 665.7168442875997, 657.4630914357982, 712.8647013845699, 563.5579291949243, 583.6452360415881, 455.5456415983801, 210.42313781843038, 162.34709743489282, 130.9268381055189, 103.3892988384006, 70.52059878581966, 63.952809310165954, 63.99500339786764, 30.614842815107433, 
33, 2708, 2.13740896472634, 289.2328871215723, 418.8187548384266, 467.3445558409445, 574.9923048971847, 550.1987728737306, 612.9810172947077, 602.9651280434123, 659.84850700382, 660.9473695300919, 678.0639680616191, 567.3240436749064, 587.4499379728072, 455.45234370355877, 211.34233914485583, 154.88093791045927, 128.24683405676078, 102.84435049834232, 67.53953020591337, 65.26036653842107, 68.8883285309428, 32.60990567838747, 
34, 2761, 1.9951093446098016, 291.3011876402543, 404.76150745353164, 467.813878692341, 573.8177181831172, 553.7652310710819, 613.042135130619, 612.5259051446222, 641.9476756306809, 660.8233050486713, 692.7245885025029, 575.8722821370952, 590.3427453390381, 463.71354099658936, 205.95041853501695, 163.75507999240847, 127.37376987134465, 91.40078617504906, 63.438634518964214, 67.73154147269717, 61.82505708001193, 31.607477913913414, 
35, 2800, 1.9157954885724602, 287.3188523588219, 411.1744078711629, 462.48359415680346, 560.9742048199182, 547.339669597942, 613.2567554333178, 620.1100585765158, 630.7862857208291, 658.7050203895759, 706.7708445440803, 575.3004672659339, 589.1775591330842, 466.5567700894504, 202.4390933427333, 158.25894549324218, 124.83906073371543, 93.49578801560176, 67.24550481796115, 71.09448268036995, 64.69244461217059, 36.18314670002739, 
36, 2885, 1.8597506488208755, 292.13625904342575, 409.4083235372107, 466.30235877174596, 556.9373118093229, 558.3684043888653, 612.8541667621394, 602.3064179827746, 635.6255944952393, 664.3866403414603, 700.3684259776945, 582.0374483596139, 592.6486996120949, 462.71800609637626, 199.39909395414148, 159.0924506774443, 120.82491277435558, 98.94539353528958, 65.33294316711422, 72.17513535753669, 66.86810755646742, 33.36219606452189, 
37, 3039, 1.7569545692093889, 281.8361632001715, 398.20867535655657, 468.11874338615314, 548.1147861263744, 564.1924949865762, 614.1295811478338, 626.3960095327124, 643.7681479014126, 661.0673194808475, 697.3344704629568, 584.620848710583, 596.7679502621106, 468.6681397274811, 196.97341468842066, 159.59912743882006, 121.8694900337506, 93.08270999714465, 64.88472161081495, 74.8864031322966, 59.661390303346565, 35.43687224806129, 
38, 3098, 1.691544042660992, 274.47692110379694, 407.6268270695783, 470.43006414398496, 542.1135636460599, 562.886408040629, 614.1739390987848, 630.2407557148931, 647.8558918474564, 662.7893344803879, 720.6820485834461, 587.9182972924007, 590.9602667424942, 466.16280919828984, 191.6914223020599, 158.5283252146899, 118.50750103383176, 98.3207073397416, 63.68686560239135, 64.28075108395134, 61.78268451992197, 41.48198950006727, 
39, 3198, 1.6267721678120428, 286.4839774615817, 407.57512698637566, 475.72885687385394, 534.2188307799032, 568.597484846296, 614.2306396129048, 627.0989206537811, 657.6832141725754, 662.2168269409328, 710.8963007416561, 590.3286999761268, 592.5473058525173, 467.65612496744586, 192.45084383544864, 156.05447611734695, 117.97967266773773, 96.51691558146122, 71.91911210285214, 61.234058222034456, 60.78604202545115, 34.89923222943497, 
40, 3268, 1.6116930808883847, 286.87178709798803, 410.24748195491344, 475.004189194629, 550.0434093306426, 567.6780385257348, 614.229948547105, 625.385458940543, 649.6484523129154, 660.7491054283648, 699.2601815765223, 590.5507232028463, 591.9004563176513, 467.9730893463771, 192.56299135068429, 155.46685317233712, 117.52018840919565, 100.40705176729307, 72.7723899859135, 66.49471214267221, 60.816259753693465, 35.85281316193803, 
41, 3354, 1.56334002046159, 286.720640108464, 411.2758452453361, 479.2400798983207, 542.7337677839247, 568.7207433538182, 614.8281181875641, 617.7972146709199, 652.5203272865613, 658.708672137361, 698.2867407600719, 592.1665460551293, 589.7759197514816, 471.107553605588, 190.2305005496547, 157.71502866252274, 117.12155967689208, 99.2561893348299, 72.04687386138363, 64.92197806569669, 60.19916538888862, 46.3495478082438, 
42, 3394, 1.5746834298722683, 279.4823726873607, 405.7126149634244, 475.20483148310973, 541.1860701804208, 570.5996085582731, 614.4502091236029, 622.0009014208612, 651.1453633813692, 659.9389669875325, 699.5248258357317, 593.5340181858744, 590.7711835005578, 468.1931185180551, 190.59396450229866, 156.191274968229, 117.72317058968352, 99.04708131774959, 73.41909828461593, 63.64531653554826, 60.44445420813188, 48.04901287773514, 
43, 3512, 1.5417367448125716, 280.4945178572529, 408.67853375497583, 473.93130475763354, 544.0709490519564, 569.8383964991338, 614.5472904898419, 619.907169391338, 653.749489352022, 665.489155846673, 680.6650632178081, 596.5774418324968, 590.6608646617341, 467.15137795359436, 190.78682198041767, 157.19744062679538, 118.11096936086486, 99.49699140437149, 69.6361880332187, 63.81652719354552, 60.3775026829959, 43.9293291890499, 
44, 3598, 1.537522249985925, 284.88125772344085, 407.3705750450496, 477.41582524436984, 538.7295642155424, 571.3536419058458, 614.3581667774725, 624.6038575154342, 656.2401501069081, 667.247507190609, 694.9604695217608, 597.3412093169152, 591.7498168062829, 465.78449677265263, 190.63228461192207, 157.28151577730944, 119.31227527339041, 99.34302895691339, 69.9445271656486, 63.751651622668064, 60.81268786813784, 37.7619148232656, 
45, 3628, 1.526985179555981, 285.32239985630326, 408.86330189468407, 475.408951540271, 539.9912892881376, 571.703497171943, 614.3344525874455, 623.5169720056576, 653.7588504400585, 671.9843273134763, 686.3633419844798, 597.9726988564471, 592.3169455018077, 465.2687597572056, 190.44740920404405, 157.19341167615664, 118.88555152780447, 100.80638128237077, 68.40013176873386, 66.2350104161809, 60.61541847443467, 42.638333912400476, 
46, 3743, 1.5131590986045413, 286.6951682185381, 409.1035848933096, 478.29811279235525, 537.2006184317241, 572.1976222667624, 614.2686812435425, 626.494615025649, 657.2239251886891, 675.0793928855952, 680.0229523846376, 604.0380365753766, 593.5552012951426, 464.45161198019827, 191.31174496726348, 157.81340914636294, 118.93852887392659, 100.64031062196516, 69.86229118238107, 63.903749075313655, 60.131011446759295, 40.42316443659672, 
47, 3828, 1.5000592801257349, 283.09865815058083, 409.36833577398045, 477.46835519235634, 535.7544319494322, 571.8987114397535, 614.2429895623858, 624.5183722522889, 653.2322859071105, 673.6090427320977, 677.922126115256, 603.7241891632427, 592.8775152935366, 466.54838866868926, 190.70447765031557, 158.146272644155, 118.41671276692577, 100.1057985315282, 69.93836145793165, 64.48627683124995, 60.04178185676582, 42.34716070055468, 
48, 3883, 1.4894774270075004, 288.0649419589869, 408.3770808404491, 480.8928269726746, 532.6052723245239, 572.4149771225328, 615.2967208425225, 626.132580619328, 653.9148933874827, 674.565686437164, 683.0632342819493, 609.3487725344106, 591.5993961959097, 467.082134056783, 190.22132525010295, 158.52853412440444, 118.52920264343429, 99.57296992013937, 70.18967875206484, 64.50270182519007, 60.87589427687159, 45.655552447873674, 
49, 3972, 1.4806777142376633, 287.5817315914779, 408.12558225528727, 480.2463001273965, 533.581036406554, 571.2763824380214, 615.4158441945835, 625.0226867597955, 651.1832187057911, 673.1945044049656, 681.1202100640746, 612.660635609126, 592.7247883241979, 468.35371743692383, 189.80142476614915, 158.89087052432146, 118.41067001548224, 99.893000486377, 71.03267634625439, 64.96830197575615, 60.70147184238459, 45.82705709481215, 
50, 4003, 1.4775501390082633, 285.13485181363995, 407.59631983512634, 480.7164329120098, 533.3665060837145, 570.8071527160379, 615.8604526886475, 625.2042882826846, 650.2368103287916, 675.3400072788113, 680.4689555855439, 613.6171033717228, 592.5833906047263, 469.52046108387736, 189.58361789421522, 159.02860587207488, 118.30418396527553, 99.39973674713606, 72.62949201404275, 64.90241843642572, 61.096926364348334, 43.11953518890114, 
51, 4124, 1.4756224611757527, 285.55880595465567, 407.55845570871963, 482.0790401140278, 532.2917889031118, 571.0077100666638, 616.5300423271094, 625.9405346674079, 648.8383701291739, 672.9871833693038, 681.3437538465733, 619.3838112956056, 589.6114118837868, 470.19764048720333, 188.56781497132374, 159.29853911018574, 118.67405893790642, 99.32138730415794, 72.155238815705, 64.84920517405992, 61.37036484353895, 42.90558943670434, 
52, 4210, 1.4696616748041353, 285.50984464701577, 407.6988491189748, 482.20943069465545, 533.7129717096454, 569.4486936327634, 616.048029985134, 623.3516562991748, 650.6382574906515, 674.2867400146769, 680.8495119338318, 617.7550258534532, 589.9061012883685, 471.79169028793365, 188.3511096249654, 160.40498257726938, 118.85974749079531, 99.78842348644228, 72.21589942741755, 64.57022906308826, 60.54402367749145, 40.442688774155876, 
53, 4290, 1.4667364312037665, 285.28874546634546, 408.15961305825306, 482.9340807819703, 534.1175977367109, 569.2333669385698, 616.1883635029446, 622.8280111467714, 650.3352090451175, 674.6007097326136, 679.6834954662212, 618.6260586911715, 588.487302851192, 472.1721395699942, 187.3807633932089, 160.74508214826102, 119.06119341846569, 99.91531461796222, 71.85990913014263, 64.17043995205553, 60.44333377960395, 40.615879561634216, 
54, 4366, 1.4607344395651307, 284.46460999757085, 407.2728940196548, 484.8536845632029, 533.8158459155562, 568.2114702752834, 616.0888730085644, 623.163758635346, 649.12942825001, 675.5438412705797, 679.322340936454, 620.1657369958617, 587.6549712117163, 473.50097978852466, 187.5833904003181, 160.73501090869118, 119.31547522691666, 98.23735351684915, 71.0118474286586, 63.139997283942336, 60.512228450311554, 41.63297147301975, 
55, 4431, 1.459414463245499, 284.6742027855956, 407.5702897059332, 485.0827911568167, 533.9036926269606, 568.7955781389106, 615.65939777121, 623.1247320444859, 648.4566121197681, 675.376180036498, 678.8771294994236, 617.2302815092859, 587.1577610856261, 473.4943316001092, 187.1862601855049, 160.967153143652, 119.37829342193831, 99.00573498097394, 70.84345988417684, 63.458303855882555, 60.42573768751385, 41.14304672920959, 
56, 4511, 1.458149109142959, 284.61980700738377, 407.90230499414315, 485.8860494635587, 533.9155336104495, 568.6766593218221, 615.1996802396043, 622.933957016813, 647.4462180027786, 675.6648651170759, 678.6877865864888, 617.2522928865174, 586.5863818226209, 474.5590250284383, 187.05971112009343, 161.48300174958118, 119.47111485644987, 98.44398215731165, 70.53465887313628, 62.704628858361275, 60.40193475962944, 42.05152280744404, 
57, 4613, 1.4563620223340048, 284.25753365786136, 408.22266164079366, 485.60239163984164, 533.8821100723702, 568.7423408122971, 615.2339844047992, 626.3857315074948, 648.5401155642202, 675.6125225030621, 679.9019658728453, 619.1779107985943, 587.4543219602875, 474.4736874994409, 186.97550430321078, 161.4076858841858, 119.48100253782948, 98.89263311286005, 70.41551570905149, 62.96425249658045, 60.45444288900004, 43.94101702124589, 
58, 4641, 1.45481804116048, 284.2072131541329, 407.2573435540142, 485.37348100683846, 534.012534060307, 568.8055483957734, 614.7075399913244, 626.2728487345664, 648.2398288598112, 675.6349326493596, 679.40489747411, 616.7901655426616, 589.027543738514, 475.12991215220256, 186.8507390171902, 161.33878519322118, 119.51162581137882, 99.03943817595673, 70.65336720375628, 63.108698777604744, 60.41144586388736, 42.6867953103063, 
59, 4758, 1.4538447509877164, 282.5727944004998, 408.47849521357585, 486.1734705171589, 533.8283145564188, 568.7928465730781, 614.2156710454008, 627.8325717637387, 647.5931538922551, 675.5100165547618, 679.6922484177989, 617.551311974257, 587.7758739121592, 475.5698990207092, 187.11360375552417, 161.49890223151652, 119.39358493279498, 99.04280268324537, 70.40185319989276, 63.20155173145727, 60.45325458800017, 43.687242936962214, 
60, 4828, 1.4531331699761563, 281.908176048299, 408.3925251347984, 484.7590385946578, 533.5402473990162, 568.8290527387762, 614.1012438265756, 627.5071102392907, 648.2073658399959, 675.5182922628484, 679.7795102725946, 617.0928167075558, 588.1113157291678, 475.7860784513886, 186.99187055171137, 161.31778851353698, 119.39342921939091, 98.95062965369122, 70.62007101528567, 63.354104476509455, 60.5278922447634, 44.00533046093143, 
61, 4887, 1.451147692484415, 282.69372352311046, 408.58375699546366, 484.8101443021019, 533.4735723042926, 569.4121595153825, 612.4571898816395, 628.0447325294963, 647.378069186239, 675.3184512014991, 677.421324499127, 617.0006263393312, 587.2137977703325, 475.0947864524898, 187.1692382979897, 161.33098852278226, 119.29512363630887, 98.71676377126991, 70.89613986828041, 63.41994182375459, 60.55918884619902, 44.42174242271293, 
62, 5024, 1.4490755923193457, 283.22622141093154, 408.6949176315062, 484.02015675232235, 533.6042342034609, 568.9770647820593, 611.8202749871729, 627.0245053709885, 647.8333261324846, 675.3821084778224, 678.8729308760071, 617.7332711100903, 587.2036569031444, 475.3658485836695, 186.9404640407854, 161.35688010939168, 119.28904725632, 98.49758867115237, 70.61596433144581, 63.489026554600876, 60.530773184211625, 44.93835657515157, 
63, 5061, 1.447673682537878, 282.71117097827835, 408.68906410429884, 483.7891121765339, 533.3040548286334, 569.2590788107922, 610.3128652074105, 627.1795870104405, 646.9268977954843, 675.3010181575829, 677.6854739635336, 617.8600492711067, 586.8767066836507, 475.30315988744064, 187.23036489134387, 161.3861552887779, 119.21513813817653, 98.68421828005987, 70.89287696166069, 63.57847803656334, 60.632571995499234, 44.50959692051124, 
64, 5164, 1.4455938783848432, 283.98945638042284, 408.70295391346394, 483.69475398266525, 534.0614592367815, 569.3492321802208, 608.7559413516311, 627.2103457096534, 647.6103632805924, 675.443614860934, 679.3111687926403, 620.5909619686548, 586.2403198118642, 475.19900967869324, 187.24777692469098, 161.3601588638607, 119.16800988752233, 98.673966175774, 70.79430053515493, 63.61955330583975, 60.54719202244663, 44.38345042069649, 
65, 5223, 1.4442010866007051, 284.2782570279883, 408.59324252893265, 483.6065074359762, 534.2791022995441, 569.2464847220618, 607.2961253725446, 627.1883527412448, 647.5760616775235, 675.2984228193855, 679.2920403177785, 620.0123346780322, 586.6323496343526, 475.5701082270531, 187.25153765605725, 161.3869844663127, 119.11223784669936, 98.23944716023868, 70.81687206117716, 63.671109258112196, 60.6467739760842, 44.267148248797845, 
