Title=Heatflux
Variables = Time[s], Altitude[km], Heatflux[W/m2]
Zone T="Case"
  0.0000000000000000E+00  2.0000000000000000E+02  7.3226007887821902E+02
  5.0000000000000000E+03  2.0000000000000000E+02  3.8686604674793432E+02
  1.0000000000000000E+04  2.0000000000000000E+02  5.2516164525660304E+02
  1.5000000000000000E+04  2.0000000000000000E+02  1.6498059245116625E+02
  2.0000000000000000E+04  2.0000000000000000E+02  3.5041454109956140E+02
  2.5000000000000000E+04  2.0000000000000000E+02  4.0243269104478816E+02
  3.0000000000000000E+04  2.0000000000000000E+02  8.5841641565045791E+02
  3.5000000000000000E+04  2.0000000000000000E+02  2.1266756065339541E+02
  4.0000000000000000E+04  2.0000000000000000E+02  3.2209354281036173E+02
  4.5000000000000000E+04  2.0000000000000000E+02  7.7579430344563843E+02
  5.0000000000000000E+04  2.0000000000000000E+02  1.0386495398686689E+03
  5.5000000000000000E+04  2.0000000000000000E+02  1.5834325409155747E+02
  6.0000000000000000E+04  2.0000000000000000E+02  1.9579703292156416E+03
  6.5000000000000000E+04  2.0000000000000000E+02  1.7859984249439324E+03
  7.0000000000000000E+04  2.0000000000000000E+02  1.6128700612954892E+03
  7.5000000000000000E+04  2.0000000000000000E+02  3.4462854823024179E+02
  8.0000000000000000E+04  2.0000000000000000E+02  1.4501118980492756E+03
  8.5000000000000000E+04  2.0000000000000000E+02  5.5248419948265325E+02
  9.0000000000000000E+04  2.0000000000000000E+02  1.2784014753011136E+03
  9.5000000000000000E+04  2.0000000000000000E+02  3.0631117773614289E+02
  1.0000000000000000E+05  2.0000000000000000E+02  1.1748210703051211E+03
