Title=Heatflux
Variables = Time[s], Altitude[km], Heatflux[W/m2]
Zone T="Case"
  0.0000000000000000E+00  2.0000000000000000E+02  6.6359266626557645E+00
  5.0000000000000000E+03  2.0000000000000000E+02  4.5218460025622642E+00
  1.0000000000000000E+04  2.0000000000000000E+02  1.0133510147929267E-01
  1.5000000000000000E+04  2.0000000000000000E+02  1.9182076475268870E+00
  2.0000000000000000E+04  2.0000000000000000E+02  4.0564649134723121E+00
  2.5000000000000000E+04  2.0000000000000000E+02  2.1150435914660346E+01
  3.0000000000000000E+04  2.0000000000000000E+02  6.2213158473605219E+01
  3.5000000000000000E+04  2.0000000000000000E+02  1.4880029897309811E+02
  4.0000000000000000E+04  2.0000000000000000E+02  3.0596917343810111E+02
  4.5000000000000000E+04  2.0000000000000000E+02  4.8248573920882529E+02
  5.0000000000000000E+04  2.0000000000000000E+02  8.1018158452072487E+02
  5.5000000000000000E+04  2.0000000000000000E+02  1.0710403520471893E+03
  6.0000000000000000E+04  2.0000000000000000E+02  1.3014913804860041E+03
  6.5000000000000000E+04  2.0000000000000000E+02  1.4588514451643962E+03
  7.0000000000000000E+04  2.0000000000000000E+02  1.5417759646618515E+03
  7.5000000000000000E+04  2.0000000000000000E+02  1.5752923183337341E+03
  8.0000000000000000E+04  2.0000000000000000E+02  1.5945960740855132E+03
  8.5000000000000000E+04  2.0000000000000000E+02  1.5982285182587252E+03
  9.0000000000000000E+04  2.0000000000000000E+02  1.5985033005804451E+03
  9.5000000000000000E+04  2.0000000000000000E+02  1.6056440138289267E+03
  1.0000000000000000E+05  2.0000000000000000E+02  1.5817509139886577E+03
