Trajectory data of latitude: Time(day), Mean, STD
1.019652922728296556e+07	1.131457931980623677e+01	2.316297888355779155e-01
1.019653455755403079e+07	1.157137269725167172e+01	2.172006177323426157e-01
1.019653988782509789e+07	1.182825476438528156e+01	2.035674265814812200e-01
1.019654521809616312e+07	1.208581066000185267e+01	1.911297988158591477e-01
1.019655054836722836e+07	1.234343103503162986e+01	1.796179028737131811e-01
1.019655587863829546e+07	1.260180365342719000e+01	1.694298808779858279e-01
1.019656120890936069e+07	1.286030608200709935e+01	1.602117836934133510e-01
1.019656653918042593e+07	1.311906549214962681e+01	1.523548943447625426e-01
1.019657186945149302e+07	1.337849005884108777e+01	1.459861035970545229e-01
1.019657719972255826e+07	1.363815155195925044e+01	1.407457244017843168e-01
1.019658252999362350e+07	1.389801044872594282e+01	1.369595900052214821e-01
1.019658786026469059e+07	1.415827320243507437e+01	1.343964912898979736e-01
1.019659319053575583e+07	1.441877328068989428e+01	1.331028979725166206e-01
1.019659852080682106e+07	1.467968174596299313e+01	1.332111927321549261e-01
1.019660385107788816e+07	1.494083789415700458e+01	1.340217722808825507e-01
1.019660918134895340e+07	1.520207954860561905e+01	1.358886889195107250e-01
1.019661451162001863e+07	1.546378660229639657e+01	1.386142475310634947e-01
1.019661984189108573e+07	1.572594531631445847e+01	1.418419465101222465e-01
1.019662517216215096e+07	1.598818565564202032e+01	1.454731171377496024e-01
1.019663050243321806e+07	1.625055716879277057e+01	1.496210596475201215e-01
1.019663583270428330e+07	1.651309062076323642e+01	1.540431964515692476e-01
1.019664116297534853e+07	1.677600535245817071e+01	1.586458096567316678e-01
1.019664649324641563e+07	1.703916408936082760e+01	1.632685949018913008e-01
1.019665182351748087e+07	1.730234805846149371e+01	1.679796532775955364e-01
1.019665715378854610e+07	1.756559352213694325e+01	1.727901776554648106e-01
1.019666248405961320e+07	1.782918685840240869e+01	1.773699730042903044e-01
1.019666781433067843e+07	1.809321499575410996e+01	1.818839181358991031e-01
1.019667314460174367e+07	1.835677250201215926e+01	1.865410772894368630e-01
1.019667847487281077e+07	1.862080900946048345e+01	1.908223647773678033e-01
1.019668380514387600e+07	1.888516259929142649e+01	1.949461446842747636e-01
1.019668913541494124e+07	1.914961741719482191e+01	1.989362553088203367e-01
1.019669446568600833e+07	1.941381280072014448e+01	2.027509067168929147e-01
1.019669979595707357e+07	1.967834319765219675e+01	2.063284573199033189e-01
1.019670512622813880e+07	1.994274010765805727e+01	2.098767635469292181e-01
1.019671045649920590e+07	2.020740836679515340e+01	2.130260627217162583e-01
1.019671578677027114e+07	2.047195228447107596e+01	2.161682791544930482e-01
1.019672111704133637e+07	2.073677964032869170e+01	2.189279992839041900e-01
1.019672644731240347e+07	2.100115350714956008e+01	2.216059269478264648e-01
1.019673177758346871e+07	2.126603791884200234e+01	2.239584635357040887e-01
1.019673710785453394e+07	2.153072244658237722e+01	2.262210970834153678e-01
1.019674243812560104e+07	2.179532544374744063e+01	2.281592554345023283e-01
1.019674776839666627e+07	2.206010166194690569e+01	2.299555936553819846e-01
1.019675309866773151e+07	2.232493342064460506e+01	2.314787544659548113e-01
1.019675842893879861e+07	2.258955100169485775e+01	2.328388865620112935e-01
1.019676375920986384e+07	2.285426467870706091e+01	2.340025811483697205e-01
1.019676908948092908e+07	2.311836954632990881e+01	2.351591128118965257e-01
1.019677441975199617e+07	2.338286795069281609e+01	2.359217501084928947e-01
1.019677975002306141e+07	2.364728148197010782e+01	2.365451207669885536e-01
1.019678508029412664e+07	2.391133109574917626e+01	2.369963484223859274e-01
1.019679041056519374e+07	2.417529117266775174e+01	2.373037756435079360e-01
1.019679574083625898e+07	2.443904340783858231e+01	2.374762752964062473e-01
1.019680107110732421e+07	2.470305449972771683e+01	2.373563269975654533e-01
1.019680640137839131e+07	2.496643703491063704e+01	2.372147903560478666e-01
1.019681173164945655e+07	2.522966762025503229e+01	2.369115179183913511e-01
1.019681706192052178e+07	2.549285308389760729e+01	2.364043154971374183e-01
1.019682239219158888e+07	2.575581503102254999e+01	2.357434773984549148e-01
1.019682772246265411e+07	2.601857150020876119e+01	2.349486271655796821e-01
1.019683305273372121e+07	2.628103849647694545e+01	2.340184641017607203e-01
1.019683838300478645e+07	2.654339470819740754e+01	2.329799617804729772e-01
1.019684371327585168e+07	2.680498269845376313e+01	2.318625427975561648e-01
1.019684904354691878e+07	2.706674814206748181e+01	2.305374298044196024e-01
1.019685437381798401e+07	2.732792894844826037e+01	2.292784064414905842e-01
1.019685970408904925e+07	2.758930691963405124e+01	2.276134861582260749e-01
1.019686503436011635e+07	2.784956017296294561e+01	2.261465554629717434e-01
1.019687036463118158e+07	2.810998154943372995e+01	2.244006718894099861e-01
1.019687569490224682e+07	2.836987224091179982e+01	2.226717104364941968e-01
1.019688102517331392e+07	2.862912135510319800e+01	2.208395038870548110e-01
1.019688635544437915e+07	2.888853103803486633e+01	2.188066046580722235e-01
1.019689168571544439e+07	2.914678132658788812e+01	2.169393103769619857e-01
1.019689701598651148e+07	2.940525403267302806e+01	2.147560910185503380e-01
1.019690234625757672e+07	2.966303803140766249e+01	2.126360518738580896e-01
1.019690767652864195e+07	2.992034870810702785e+01	2.103971727067489861e-01
1.019691300679970905e+07	3.017693111941630590e+01	2.082055583520234787e-01
1.019691833707077429e+07	3.043323976001137865e+01	2.059043465441744991e-01
1.019692366734183952e+07	3.068892810802989857e+01	2.035808644609160278e-01
1.019692899761290662e+07	3.094421374029678518e+01	2.010750792649015350e-01
1.019693432788397186e+07	3.119867690147545858e+01	1.987699230530366734e-01
