Title=Heatflux
Variables = Time[s], Altitude[km], Heatflux[W/m2]
Zone T="Case"
  1.0181685000000000E+07  2.0000000000000000E+02  2.9170729355517932E+02
  1.0181938100000000E+07  2.0000000000000000E+02  4.8007679309784254E+02
  1.0182191199999999E+07  2.0000000000000000E+02  5.5596218902094233E+02
  1.0182444300000001E+07  2.0000000000000000E+02  5.0648956626446943E+02
  1.0182697400000000E+07  2.0000000000000000E+02  4.9673956316751043E+02
  1.0182950500000000E+07  2.0000000000000000E+02  5.1992561088256684E+02
  1.0183203600000000E+07  2.0000000000000000E+02  5.4317579770442399E+02
  1.0183456699999999E+07  2.0000000000000000E+02  6.0163023208190862E+02
  1.0183709800000001E+07  2.0000000000000000E+02  5.9702712703812483E+02
  1.0183962900000000E+07  2.0000000000000000E+02  5.4897174647759959E+02
  1.0184216000000000E+07  2.0000000000000000E+02  4.9368514974845090E+02
  1.0184469100000000E+07  2.0000000000000000E+02  4.8928716610215389E+02
  1.0184722199999999E+07  2.0000000000000000E+02  3.9979622747024996E+02
  1.0184975300000001E+07  2.0000000000000000E+02  8.4724027981331233E+01
  1.0185228400000000E+07  2.0000000000000000E+02  1.1720597208831258E+02
  1.0185481500000000E+07  2.0000000000000000E+02  1.0901190225520969E+02
  1.0185734600000000E+07  2.0000000000000000E+02  1.0523010940250406E+02
  1.0185987699999999E+07  2.0000000000000000E+02  8.9590329295548813E+01
  1.0186240800000001E+07  2.0000000000000000E+02  8.9065001301665276E+01
  1.0186493900000000E+07  2.0000000000000000E+02  9.4714237231954996E+01
  1.0186747000000000E+07  2.0000000000000000E+02  6.9294464248507111E+01
