Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
65, 5277, 1.8910311520770922, 267.86361644707637, 375.05446569803087, 447.313334551434, 467.57806376015174, 468.00143971316186, 468.5230550961897, 504.3534750224201, 557.0135515825071, 563.5233389545867, 509.86824991667595, 504.6004970794664, 484.4537712499139, 444.60702385480795, 183.36128564948334, 180.4911189904313, 159.84353435561835, 140.25917582555778, 127.62538168503433, 109.70507442615971, 114.10738471996696, 79.0227381107465, 
66, 5302, 1.8904131797550656, 268.0804999157352, 375.07090283627304, 447.3929779386984, 469.05594389384726, 468.04760601470645, 468.7749173118268, 504.3554237070311, 556.8019678581301, 563.5704450973158, 509.7695464136794, 504.65814219552, 484.4488436469171, 444.74046434169355, 183.39299320664895, 180.38152902408217, 159.8488867227798, 140.361444933679, 126.93860041822232, 109.53752002196917, 114.10429241637722, 78.98379456725394, 
67, 5406, 1.8900341707705444, 267.884166142319, 375.08203597414206, 447.35517927052274, 468.85886111291484, 468.0238159228728, 468.6524904818752, 504.48386970069424, 556.751864015164, 563.678402135559, 509.77561234762345, 504.722460983827, 482.4467012678594, 444.83009066789924, 183.50163058344557, 180.15554311074985, 159.8209330889729, 140.28648933566603, 127.0147925604497, 109.14203837630319, 114.10742717376529, 78.89868429002449, 
68, 5519, 1.8896789503490752, 267.8081405765273, 375.33923569218575, 447.39497445447284, 468.6091828220049, 467.5644688715758, 469.28767660730716, 504.4829261555125, 556.6129348301426, 563.5499384579662, 509.79978139019937, 504.78390183972584, 483.187106889987, 444.2453157653242, 183.04011007306974, 180.01233745727072, 159.83743613987895, 140.27282948252054, 127.29531856654603, 109.56159232634242, 114.10722211914286, 78.94399829143056, 
69, 5562, 1.8888568747887118, 267.71553879133023, 375.7362733014809, 447.37195263351975, 468.9024751742363, 467.7717752770158, 469.748497697515, 504.45821909007043, 556.5676569624321, 563.526768263966, 509.7757091829095, 504.3273580187963, 482.5250352219185, 444.62328126313815, 183.32368966721737, 180.0876711115268, 159.80493406835302, 140.29109421487004, 126.78437756459061, 109.75178469250747, 114.09958873268427, 78.92906009658755, 
70, 5642, 1.8883645267591187, 267.67981874770027, 376.2271590131393, 447.3830600359442, 468.8203481740954, 467.69655937467365, 470.5635033461797, 504.4892895251153, 556.3776742391977, 563.3877557891182, 509.800917766471, 504.2668050746168, 482.2901989770206, 444.38076469754196, 183.2225280244128, 179.97055777762935, 159.83126191158962, 140.31035144346563, 126.19322660314319, 109.98632568159925, 114.09531751329311, 78.94735232444356, 
71, 5727, 1.8875993838074825, 267.73407410336483, 375.65382687780533, 447.38870634788054, 469.01613335804245, 468.29807250816305, 471.35069474557093, 504.48332349486867, 556.4219634049055, 563.3958069567358, 509.81511107711594, 504.3244843339936, 482.1482072283177, 444.52710181603726, 183.06994828315013, 180.3164924102992, 159.90119964607027, 140.35468203568735, 126.26658596941938, 109.23269678870577, 114.10275946547993, 78.94353404513097, 
72, 5807, 1.887080768364071, 267.69550752202707, 375.83950865274255, 447.40185828334734, 469.0314347083261, 468.5669900569326, 472.7090683466293, 504.4879087733167, 556.3386945897747, 563.3394027394256, 509.82443730437814, 504.22641165166806, 481.68453653000364, 444.49814190781075, 182.9019980542392, 180.37546401433576, 159.93144625252842, 140.37773116134372, 126.03253191360433, 109.29045108926668, 114.10226030245815, 78.95190675514577, 
73, 5899, 1.8863976879591875, 267.636948988108, 375.88073066055165, 447.4140809439228, 468.7509419448688, 468.9358308436403, 474.3014565820915, 504.5230630672905, 556.3563225564044, 563.326936819974, 509.80663725843823, 504.80664877514323, 482.5944275735018, 444.6771826462797, 182.95437911649125, 180.39112820020515, 159.93075154333843, 140.4049512987037, 126.23560980941328, 109.07100931908724, 114.10387374333857, 78.94231549134275, 
74, 5950, 1.8862766315981585, 267.7056776823155, 375.4039496687248, 447.3834996840502, 468.6720505000232, 468.67292167880464, 474.360733454469, 504.645671882092, 556.4194373066236, 564.2876062504873, 509.8118757259204, 505.08539181048343, 481.8303864627849, 444.4854331382574, 182.8377195071163, 180.5260086470811, 159.9098254606616, 140.2891070773025, 126.22732865025755, 109.09226334780882, 114.10485718130926, 78.91028227224177, 
