Title=Heatflux
Variables = Time[s], Altitude[km], Heatflux[W/m2]
Zone T="Case"
  1.0181685000000000E+07  2.0000000000000000E+02  3.0346562810962007E+02
  1.0181938100000000E+07  2.0000000000000000E+02  4.7048177116083269E+02
  1.0182191199999999E+07  2.0000000000000000E+02  5.4158552181468190E+02
  1.0182444300000001E+07  2.0000000000000000E+02  5.9412749928243841E+02
  1.0182697400000000E+07  2.0000000000000000E+02  6.1495610861826287E+02
  1.0182950500000000E+07  2.0000000000000000E+02  6.3176691458829703E+02
  1.0183203600000000E+07  2.0000000000000000E+02  6.4698449306685529E+02
  1.0183456699999999E+07  2.0000000000000000E+02  6.5993579043216175E+02
  1.0183709800000001E+07  2.0000000000000000E+02  6.8292624400872455E+02
  1.0183962900000000E+07  2.0000000000000000E+02  6.8552888557891549E+02
  1.0184216000000000E+07  2.0000000000000000E+02  6.0971379272698573E+02
  1.0184469100000000E+07  2.0000000000000000E+02  5.7470285528586192E+02
  1.0184722199999999E+07  2.0000000000000000E+02  4.5090260376470121E+02
  1.0184975300000001E+07  2.0000000000000000E+02  1.4464584652704497E+02
  1.0185228400000000E+07  2.0000000000000000E+02  1.1894591365174053E+02
  1.0185481500000000E+07  2.0000000000000000E+02  8.3596148972423975E+01
  1.0185734600000000E+07  2.0000000000000000E+02  7.6828290546796509E+01
  1.0185987699999999E+07  2.0000000000000000E+02  5.0401474367591057E+01
  1.0186240800000001E+07  2.0000000000000000E+02  5.0842246993102954E+01
  1.0186493900000000E+07  2.0000000000000000E+02  4.9539211559212355E+01
  1.0186747000000000E+07  2.0000000000000000E+02  3.7052173199615048E+01
