Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
29, 2382, 4.43471679604115, 290.71846008969305, 511.64788954892833, 536.7316627469958, 514.9772886377244, 542.0825807511271, 438.7825863370839, 561.3964130777258, 636.3579427864811, 588.7041114219062, 609.3762023836252, 490.1536880290287, 512.153768526545, 344.1480091539322, 118.51333003249361, 112.72994643174889, 102.28899356638304, 99.33347592650172, 87.91343824097831, 46.04820129210987, 131.53669353042432, 45.348796278570944, 
30, 2463, 4.175464686799074, 294.39913722786366, 495.91524105739944, 550.311542249185, 512.6475492533255, 529.5959699848729, 444.3408895673602, 580.6844844259074, 624.7943015464687, 560.4115504835593, 612.531408378755, 492.816694281418, 531.4364652690203, 376.6898488063539, 113.83041750503962, 106.69686083069548, 106.14774818978206, 93.07352992668, 90.06237913417539, 46.897950902267034, 116.71951090427953, 69.31669628395422, 
31, 2526, 4.195379873861639, 294.37049237409275, 502.96053095895576, 540.0090441260379, 508.3945207972272, 561.5992454547381, 436.49954518088435, 571.810734468992, 635.5380714759933, 566.7984107390256, 608.1102467088662, 492.10114593075025, 513.4636752820888, 358.8746536579353, 106.09097680796356, 107.08846167695256, 106.78212645899924, 98.8096921008908, 92.6258841066146, 47.26444843496504, 117.88768665422091, 62.84058377351883, 
32, 2602, 4.060299243138539, 293.57137526685256, 493.0867839411471, 540.0175286986469, 492.56835938309587, 513.1023555792356, 434.32455595147235, 572.1840176637103, 634.357633135102, 572.1960370510072, 608.4720681342195, 493.72158334959425, 512.8012582506601, 374.4013415889879, 103.43750298143938, 112.04948325030215, 116.97077952822598, 97.10843807558143, 92.58356319751296, 47.04384766742804, 114.37058364189673, 71.07862535462982, 
33, 2702, 3.9918613288677016, 291.5974517445834, 489.3443559644122, 537.1034341399497, 484.70413399636897, 527.7508159228165, 437.5481295065898, 572.3360772740135, 635.6642330497137, 568.7920849675442, 607.739969197535, 493.4541823637313, 508.83963296225335, 373.75469602576095, 101.43243702103015, 107.98388826633203, 122.26098857242762, 98.4482529963714, 93.73263635034768, 48.57009239349975, 108.87198878891034, 58.67937027395115, 
34, 2747, 3.878786443424271, 289.88187991354425, 492.06854180169853, 537.5210491757707, 484.91872435310944, 499.2767252926764, 435.31822703143786, 571.6444427984757, 633.7797218236917, 571.4969242456918, 608.8053873739369, 493.38845448773793, 523.9290829728868, 374.9949436729289, 105.26633685411463, 112.92983939419108, 124.1424755204884, 91.59187320686335, 90.24150710863769, 68.83798706419803, 102.6107678976071, 64.93316487744497, 
35, 2824, 3.7387571136077344, 289.84269326488806, 489.65201980627165, 536.4232616171488, 477.4797523047062, 508.39127999546656, 434.1054818058082, 570.6245130605334, 636.145095352506, 584.9240261875303, 606.9341065627004, 493.37905102924765, 509.99646157295814, 371.5745183146677, 93.85858575684735, 112.24172159005705, 122.58650492202779, 97.2501126035837, 92.04427005878475, 75.74578442073309, 102.07448004222267, 59.47311414721613, 
36, 2911, 3.6115788468122485, 290.00432736804464, 489.94608923688986, 536.2351328572345, 492.2530710424912, 479.02347899082105, 460.0327714248978, 570.8603291810692, 634.0701932514452, 579.264423083013, 608.4249911898601, 492.91289480439684, 510.226257844864, 371.13128056570855, 99.211357641637, 109.99918511379657, 119.18787187282808, 95.2709818012155, 91.07638656148573, 77.85690666041936, 101.00272668315846, 59.998728080890125, 
37, 3003, 3.4480594423709925, 289.8867653966471, 486.743586347934, 537.5432623215736, 490.01936211545257, 488.76571685212673, 470.1172044290926, 555.1393113474551, 632.6325756039256, 581.8163465569712, 606.8178797937236, 492.29264185800827, 502.4239918678621, 373.78365022687467, 100.40411364084041, 110.22918340721115, 116.51038342915594, 99.84099901944306, 90.62884009058821, 91.15246676631615, 103.45800969312315, 57.996068526742675, 
38, 3105, 3.3368650126996124, 294.703399278274, 487.0881858281278, 536.7428876575747, 485.23516448280674, 501.28213044447887, 483.7243586487956, 557.0681935353603, 629.5377133470387, 581.432205337721, 606.4453473634477, 492.8430137648268, 499.46310221127857, 373.9672667589996, 94.17423753895251, 109.1693087790796, 112.73876081928256, 101.28668911217629, 90.72687820586052, 92.32115998944428, 104.6908583175549, 56.9078128736635, 
