variables=Time[day],Mean[km],STD[km],Mean-1Sig[km],Mean+1Sig[km]
1.183384999999999820e+02	-1.743658044122717286e+02	6.812720411956462163e-01	-1.750470764534673833e+02	-1.736845323710760738e+02
1.183385618618618338e+02	-1.740972936781566034e+02	6.242460708344980125e-01	-1.747215397489910913e+02	-1.734730476073221155e+02
1.183386237237237140e+02	-1.738307255110467224e+02	5.695578029983365820e-01	-1.744002833140450548e+02	-1.732611677080483901e+02
1.183386855855855657e+02	-1.735628398002719166e+02	5.187153683846879026e-01	-1.740815551686565925e+02	-1.730441244318872407e+02
1.183387474474474317e+02	-1.732956811520255087e+02	4.710601514980762849e-01	-1.737667413035235882e+02	-1.728246210005274293e+02
1.183388093093092976e+02	-1.730308141376199274e+02	4.271490801107771795e-01	-1.734579632177307076e+02	-1.726036650575091471e+02
1.183388711711711494e+02	-1.727626972924283848e+02	3.877645402653314144e-01	-1.731504618326937077e+02	-1.723749327521630619e+02
1.183389330330330154e+02	-1.724983073621550318e+02	3.530150651774067172e-01	-1.728513224273324340e+02	-1.721452922969776296e+02
1.183389948948948813e+02	-1.722318393508724341e+02	3.237222948746004136e-01	-1.725555616457470478e+02	-1.719081170559978204e+02
1.183390567567567473e+02	-1.719658185294929069e+02	3.003642306245496441e-01	-1.722661827601174593e+02	-1.716654542988683545e+02
1.183391186186185990e+02	-1.716997248482865075e+02	2.840828726757514411e-01	-1.719838077209622611e+02	-1.714156419756107539e+02
1.183391804804804650e+02	-1.714370175210177933e+02	2.756852411377344603e-01	-1.717127027621555158e+02	-1.711613322798800709e+02
1.183392423423423310e+02	-1.711716941496850382e+02	2.726121408310689387e-01	-1.714443062905160957e+02	-1.708990820088539806e+02
1.183393042042041827e+02	-1.709079564712678803e+02	2.765970449792977126e-01	-1.711845535162471776e+02	-1.706313594262885829e+02
1.183393660660660629e+02	-1.706440133967018085e+02	2.861689670070190483e-01	-1.709301823637088376e+02	-1.703578444296947794e+02
1.183394279279279147e+02	-1.703823745377507635e+02	2.992751259737908009e-01	-1.706816496637245564e+02	-1.700830994117769706e+02
1.183394897897897664e+02	-1.701192593314363251e+02	3.152743729858555333e-01	-1.704345337044221935e+02	-1.698039849584504566e+02
1.183395516516516466e+02	-1.698566502245560912e+02	3.348488461496962332e-01	-1.701914990707057882e+02	-1.695218013784063942e+02
1.183396135135134983e+02	-1.695946423216113033e+02	3.549719839906010366e-01	-1.699496143056018980e+02	-1.692396703376207086e+02
1.183396753753753785e+02	-1.693356455135954093e+02	3.759117544090176954e-01	-1.697115572680044409e+02	-1.689597337591863777e+02
1.183397372372372303e+02	-1.690755195088713378e+02	3.969496861207786886e-01	-1.694724691949921294e+02	-1.686785698227505463e+02
1.183397990990990820e+02	-1.688149506941315394e+02	4.169085603993610833e-01	-1.692318592545308888e+02	-1.683980421337321900e+02
1.183398609609609622e+02	-1.685565717935471923e+02	4.378611510371551718e-01	-1.689944329445843607e+02	-1.681187106425100239e+02
1.183399228228228139e+02	-1.682969764311773133e+02	4.575168146242023504e-01	-1.687544932458015126e+02	-1.678394596165531141e+02
1.183399846846846657e+02	-1.680375610356581149e+02	4.778750445078113196e-01	-1.685154360801659266e+02	-1.675596859911503032e+02
1.183400465465465459e+02	-1.677783627297231135e+02	4.956465832851496556e-01	-1.682740093130082641e+02	-1.672827161464379628e+02
1.183401084084083976e+02	-1.675232007261370484e+02	5.140339608511117486e-01	-1.680372346869881710e+02	-1.670091667652859257e+02
1.183401702702702494e+02	-1.672656705991649915e+02	5.312544603089489614e-01	-1.677969250594739492e+02	-1.667344161388560337e+02
1.183402321321321295e+02	-1.670082619009211555e+02	5.471196679889788195e-01	-1.675553815689101214e+02	-1.664611422329321897e+02
1.183402939939939813e+02	-1.667516955536214596e+02	5.624341346326492408e-01	-1.673141296882540985e+02	-1.661892614189888207e+02
1.183403558558558331e+02	-1.664965464966853688e+02	5.768865612508288221e-01	-1.670734330579361995e+02	-1.659196599354345381e+02
1.183404177177177132e+02	-1.662408408146970658e+02	5.906671104175466036e-01	-1.668315079251146074e+02	-1.656501737042795241e+02
1.183404795795795650e+02	-1.659877695873143466e+02	6.037744253828856156e-01	-1.665915440126972271e+02	-1.653839951619314661e+02
1.183405414414414167e+02	-1.657327800174289223e+02	6.148258447516795622e-01	-1.663476058621806146e+02	-1.651179541726772300e+02
1.183406033033032969e+02	-1.654802933856197740e+02	6.260341702327166802e-01	-1.661063275558524879e+02	-1.648542592153870601e+02
1.183406651651651487e+02	-1.652275208017800026e+02	6.359384515451519393e-01	-1.658634592533251464e+02	-1.645915823502348587e+02
1.183407270270270004e+02	-1.649736986457118348e+02	6.453695123771804321e-01	-1.656190681580890214e+02	-1.643283291333346483e+02
1.183407888888888806e+02	-1.647200728467126680e+02	6.529157716028997083e-01	-1.653729886183155600e+02	-1.640671570751097761e+02
1.183408507507507323e+02	-1.644675449050399720e+02	6.594964452512180886e-01	-1.651270413502911936e+02	-1.638080484597887505e+02
1.183409126126125983e+02	-1.642149572136671054e+02	6.656950766146337850e-01	-1.648806522902817449e+02	-1.635492621370524660e+02
1.183409744744744643e+02	-1.639655208645895357e+02	6.728477794216007890e-01	-1.646383686440111376e+02	-1.632926730851679338e+02
1.183410363363363160e+02	-1.637126159321101966e+02	6.771131824413251232e-01	-1.643897291145515283e+02	-1.630355027496688649e+02
1.183410981981981820e+02	-1.634625993874130927e+02	6.806042120141145846e-01	-1.641432035994272098e+02	-1.627819951753989756e+02
1.183411600600600480e+02	-1.632100003626796649e+02	6.837048784377801613e-01	-1.638937052411174591e+02	-1.625262954842418708e+02
1.183412219219219139e+02	-1.629596505193844962e+02	6.866365251387530622e-01	-1.636462870445232625e+02	-1.622730139942457299e+02
1.183412837837837657e+02	-1.627070287255964161e+02	6.888923165998197540e-01	-1.633959210421962496e+02	-1.620181364089965825e+02
1.183413456456456316e+02	-1.624595758866436768e+02	6.895728599185335650e-01	-1.631491487465622185e+02	-1.617700030267251350e+02
1.183414075075074976e+02	-1.622077558323225901e+02	6.903254522560950956e-01	-1.628980812845786943e+02	-1.615174303800664859e+02
1.183414693693693494e+02	-1.619582095763176426e+02	6.904268283545389462e-01	-1.626486364046721746e+02	-1.612677827479631105e+02
1.183415312312312295e+02	-1.617064823850996618e+02	6.890715971269479878e-01	-1.623955539822266019e+02	-1.610174107879727217e+02
1.183415930930930813e+02	-1.614562841924012275e+02	6.876231023318953861e-01	-1.621439072947331113e+02	-1.607686610900693438e+02
1.183416549549549330e+02	-1.612048283058065294e+02	6.856957761942475971e-01	-1.618905240820007805e+02	-1.605191325296122784e+02
1.183417168168168132e+02	-1.609560242422689100e+02	6.834864644765742403e-01	-1.616395107067454830e+02	-1.602725377777923370e+02
1.183417786786786650e+02	-1.607044246867143045e+02	6.800534548797628753e-01	-1.613844781415940588e+02	-1.600243712318345501e+02
1.183418405405405167e+02	-1.604526880853245814e+02	6.765499451939027686e-01	-1.611292380305184793e+02	-1.597761381401306835e+02
1.183419024024023969e+02	-1.602028649986587823e+02	6.732507934479413647e-01	-1.608761157921067309e+02	-1.595296142052108337e+02
