Variables = Step, GID, GSolution, GParameter_1, GParameter_2, GParameter_3, GParameter_4, GParameter_5, GParameter_6, GParameter_7, GParameter_8, GParameter_9, GParameter_10, GParameter_11, GParameter_12, GParameter_13, GParameter_14, GParameter_15, GParameter_16, GParameter_17, GParameter_18, GParameter_19, GParameter_20, GParameter_21, 
10, 838, 15.99640269032876, 676.5058836607218, 658.0856710424123, 888.8951407363111, 625.9345017875519, 592.1284003495667, 510.20977181499785, 892.3552966064832, 480.52528853460194, 655.6054431853473, 562.9811719754388, 712.8405630997103, 868.0610253605508, 293.78964091377077, 203.6111163331753, 126.81442022981409, 59.61250881321594, -23.275115315738034, 43.02249176428964, 119.80698496102667, 103.3107750459321, 199.39488023072246, 
11, 883, 14.534973786360052, 671.8739366340021, 535.9813304753501, 898.3260912046743, 807.7974123828824, 597.0312119190008, 606.7199547905251, 807.2619024116549, 420.74541873270493, 821.5402295035428, 585.487175859933, 700.0245093269087, 782.0802760239615, 359.7944724703758, 218.66192847157708, 98.85543578148159, 96.04209211319119, 4.943105992324092, 31.52110867127808, 118.68959444731325, 0.3246139900218026, 207.5706527980317, 
12, 1030, 13.831322733203427, 675.7971173238077, 350.6603014444073, 912.4729878115567, 668.0458159108651, 595.0779472377715, 662.014356621933, 809.0006575945511, 438.34953009027896, 778.9923699816077, 555.0789006829568, 855.3385941239335, 776.3981524576272, 311.67618254435166, 271.7533450473859, 77.44044382074526, 129.5570901426182, -22.22026198968112, 69.4297410123046, 102.47128477189734, 14.177022267157874, 25.697084866047632, 
13, 1093, 12.269402595863351, 665.3782587547776, 308.033136796618, 798.006694629239, 597.1595346739812, 598.7234769412328, 781.6684931812239, 763.0792804370376, 480.8170039129616, 535.5474235187309, 517.4104068217434, 754.8113673150461, 771.2955863650797, 575.5199960087145, 103.02744621176825, 100.99555180096566, 147.78181032479395, 51.870367936842825, 51.25592550843051, 109.44787780842681, 6.656733717166631, 26.70373088160784, 
14, 1151, 11.925596215912167, 675.3432308712576, 210.97231311973607, 752.5765031858826, 564.8606971043768, 597.2405916554118, 775.696281694329, 753.9283598689536, 407.1535516580889, 560.9117770403865, 539.7663054140356, 716.5884001099022, 810.1092550194946, 416.4446453721909, 244.68539040961937, 97.7236928033236, 115.40454834919487, 76.15142957906542, 32.978023453114204, 103.1277215841948, 38.7322116554062, 69.54171578227309, 
15, 1229, 11.406440492281591, 679.7903569721119, 261.29016280939885, 794.8614147686061, 518.7871156411317, 576.740040087075, 598.6896382492569, 703.4344819885155, 597.8472257771997, 533.4878752904273, 543.920105264905, 593.9077346532989, 785.5688552888502, 475.2150034635261, 128.18197307057062, 45.650309427802654, 171.0296364539147, 188.27060312984372, 61.90776185041341, 74.97426509004858, 42.68584714607418, -26.325556373214443, 
16, 1303, 10.67190171011065, 681.504732315592, 259.02685437516857, 766.425981126205, 492.90910805745955, 586.1269801640032, 540.6407911284596, 769.3794288766014, 635.6629529729742, 589.5235442849355, 547.7104620955699, 590.3349367411859, 790.8101009744241, 460.6353636847952, 144.90496056688434, 32.99106233671259, 177.93769825186988, 125.86264607419709, 61.948019855265485, 72.59646783804071, 6.673713553579191, 17.896889200013106, 
17, 1437, 10.592825953034984, 677.4028529919248, 356.61157838210687, 802.7915165428868, 533.9539264244418, 562.2668344746751, 581.1152615332454, 661.5350381177108, 746.0335676136857, 587.158140068377, 565.5783606418626, 536.8764692212592, 762.3150796891889, 403.8262853962319, 89.3511951718188, 74.06833225500918, 194.852479590904, 122.48822114119142, 87.13145020348746, 56.979328072592565, 21.29578717089459, 13.922510833531472, 
18, 1465, 10.150750201039001, 678.6126661253915, 391.3150106039425, 753.5107934040394, 524.944263225195, 564.5117331464504, 557.1297010843177, 679.6315821420446, 782.6561083739665, 757.2798761448942, 653.2461606262775, 567.748354247082, 774.6672078675759, 359.53131361965825, 145.12723997325867, 105.13052196132934, 170.4279645003221, 105.61258661194054, 75.01699931135073, 53.77757642872361, 33.740823456384234, 17.94297848179783, 
19, 1546, 8.987869391331772, 678.9720905062402, 269.6367433230972, 668.2771685697035, 558.1489609590654, 539.5504454936342, 603.4545649320428, 688.7644227575141, 640.4852336855065, 668.0752715907367, 624.0397270368535, 559.6795714967294, 790.3646256169615, 348.3745360760171, 201.30680463724474, 116.87101265162829, 153.28351342688356, 106.36287816114711, 50.236215863405995, 83.46903580034088, 28.165150648478818, 73.79342151739417, 
20, 1648, 8.848124628716262, 672.994678831423, 298.0276126944474, 629.259760533382, 543.6240853439674, 570.6541702432926, 603.6275080941552, 695.9148819242773, 588.6852311231067, 648.232133395701, 650.9239953766511, 565.0880436037833, 808.6879750659728, 333.38637405273306, 247.23820089053174, 123.2809495645061, 123.93340323733949, 84.81473097308113, 37.815579816239065, 57.36636332331438, 35.030320100595176, 50.437547231736474, 
21, 1683, 8.582800073043135, 675.109924995466, 289.61596276188703, 536.6339645880859, 539.4359197370795, 547.4972305545938, 589.4336170135605, 706.4910004598712, 669.0173127075545, 666.0332312960453, 633.7563690520582, 540.3947880487608, 779.2014654486882, 397.9329106395172, 181.3555580728089, 148.4454005738393, 131.54392467172647, 94.5238227006731, 24.61309566661548, 82.23863016313659, 40.31288923937827, 63.212111207158166, 
22, 1817, 8.280729933109923, 674.376291257426, 312.54386931996873, 528.5051299781372, 526.3798215512911, 534.4297660006583, 593.9623394921289, 736.5662111992355, 545.8347906538268, 667.9463188971347, 600.1318033584239, 531.7581268907898, 787.0885559921103, 424.3957280105102, 145.5183022596756, 90.66710563753122, 143.66736384415637, 48.4587659190405, 23.952696246348555, 73.14522043436274, 41.24873122537582, 59.1215600484978, 
23, 1859, 8.03329997860983, 674.0865871297879, 310.22681679897295, 552.9627573724142, 541.8627678950068, 533.338258210952, 606.1229313185263, 677.7674074800503, 514.2439122756675, 691.0555669664833, 651.969410012322, 523.9920914406363, 793.7008249030798, 427.9269259515725, 143.78285006045223, 118.62027396164424, 125.5774594039563, 50.26441834311131, 33.36860479042943, 74.74538426685025, 37.20480319628069, 55.08610613863176, 
24, 1937, 7.647740418343142, 613.5525254155725, 253.06573633163674, 568.3938271579167, 537.2329686944641, 551.3173363816366, 616.3473580896077, 702.565642348518, 553.7183793828074, 696.0807490024705, 648.1264006799157, 519.2539148964162, 789.0061215861181, 354.8379195002571, 130.0490728505757, 104.94776258398888, 127.08473261177258, 59.46353896980604, 51.31820363062282, 72.25851320535375, 38.67554380095275, 54.409886939420815, 
25, 2063, 7.36493106100318, 587.9569475799079, 296.18504210619886, 527.3007002003416, 529.6812874577025, 530.7426967415203, 600.5172401797872, 722.2596905291298, 532.8626241042197, 697.9747665887152, 572.6797459512647, 505.7544678065184, 763.9752570357816, 323.87485569421045, 144.00409497811586, 99.33177774599655, 123.76024938225034, 61.83738107499221, 46.706277659911294, 78.21993925413534, 32.051763640455576, 48.824714607948586, 
26, 2120, 7.058236175406453, 543.8148287856743, 281.60841937396316, 598.2044071654552, 537.8371305156218, 534.1330068012712, 649.2607618990886, 676.7227445287039, 542.9526722379126, 750.5338311217749, 573.6119441690254, 515.358820943344, 762.0523242433657, 325.7095114709158, 163.06825350529104, 96.05670613520243, 105.99920662620751, 69.42304996788785, 62.424911192047475, 79.31939318449493, 33.15727337418836, 41.18230856916558, 
27, 2230, 6.528713655788179, 519.8561892561224, 292.0733820819729, 548.6671402941628, 536.0985023103195, 535.1332928500151, 607.4463345418416, 676.3508129313316, 567.458019753144, 713.9203726327355, 625.2052175531006, 513.2296275880017, 765.8145270452383, 355.8260843075609, 163.51826693551016, 92.02084172072082, 104.93442384563951, 59.58795335150147, 62.4112466272978, 76.29676717197707, 39.72194916091625, 48.139261135686496, 
28, 2295, 6.035095501818353, 479.882749700996, 306.3541950937397, 640.7659711247827, 545.9054129979463, 532.0053005992193, 597.1244749068034, 637.495338900596, 557.6488317830801, 717.1608688462161, 629.8564334191799, 511.2803558380243, 754.2030134051599, 348.8767944771595, 165.96392401654188, 87.88278354228831, 95.51692093487608, 61.863858192821255, 58.303009510163676, 66.46738919178055, 39.110730757149916, 51.25010587849125, 
29, 2375, 5.5610309257780415, 437.95622508591305, 316.96476494938025, 637.3319482776838, 551.3978773268166, 533.5629629371813, 574.8137394918443, 622.9305044920105, 567.0545720690419, 719.4007696630242, 660.7387710362331, 510.3661958796964, 731.9332446952969, 348.6049175763655, 161.66309396161574, 78.8955367615541, 92.04848309185779, 61.12548843660397, 56.762398211483934, 64.12353455348071, 42.96390952565003, 45.41628632575993, 
30, 2459, 5.144336865726718, 367.9954883831138, 329.6756703628124, 618.3767860789914, 555.1152997231828, 539.8884701868074, 550.3165899999202, 613.991347442471, 560.1840822335288, 619.971201470029, 676.0611543461116, 510.48141993389396, 717.4878855496435, 321.47171411125277, 173.96339171095815, 110.92026636523418, 74.42963674648807, 53.58909672502057, 51.075944142110664, 63.847043115076744, 42.739797851335716, 46.317501787306554, 
31, 2514, 4.644340289756144, 344.31749564680075, 358.1848139594887, 608.7998273024939, 557.4685635639208, 537.2155734791447, 543.9211363929464, 598.0215948468409, 563.4778640551309, 606.019351596076, 669.9093838334, 511.12736857591074, 679.5731760959403, 347.3086080285515, 165.38355380748888, 72.12740925962966, 66.72895637336775, 62.05922248352048, 52.95602806236242, 60.80388206750118, 48.3632853911141, 71.39514983667335, 
32, 2614, 4.255021125579333, 294.8446298194566, 369.0521236897891, 620.84150372064, 564.8190729809078, 547.0198731671503, 532.5528261956111, 594.9731691274379, 565.8097532849172, 608.7181245357772, 681.735286414323, 507.6956611725605, 657.3112057478562, 366.7821551594076, 165.39269567964234, 94.17000443755299, 64.07373180229695, 63.45166233277877, 52.94196587728767, 57.61516646765064, 44.53389236017927, 75.20844495444248, 
33, 2680, 3.9574517021231284, 300.6698059339499, 361.13864383405803, 550.3898404196545, 558.1051700292024, 540.794180873542, 554.7077069833105, 592.9265880744366, 567.138051868347, 622.1822367130087, 684.1783778270982, 514.0004571828912, 633.6894335818766, 412.7508361884019, 153.25610128867885, 79.33277375629172, 60.53155137020549, 64.28960730209586, 56.69979857495947, 55.090493767596094, 48.81641338056195, 78.98560984528083, 
34, 2743, 3.601096367161985, 288.45659519587207, 392.9502701223891, 535.9459036378893, 565.4547610664662, 542.9566065672414, 546.5110386979037, 586.7577200625547, 566.3968638559668, 584.7232987466176, 670.7824719252186, 519.0674292906183, 613.1988074410924, 388.6528590937222, 148.92640500069433, 93.81405065027957, 68.24259718526824, 61.63147207123091, 60.048809513673845, 56.3406656198316, 49.466715613023176, 92.02234043809568, 
35, 2804, 3.2110542809137357, 278.9416579243211, 372.6987968249749, 574.7802727576194, 560.5119012381634, 542.8839034448451, 576.1219490745051, 589.344386994557, 575.0433829898586, 619.9213828418824, 671.3465754200921, 521.7675794819713, 568.7481169527149, 407.8408440771605, 137.89816320166656, 92.33830215495153, 65.4536023238622, 58.793185728535406, 61.643529067378665, 55.59239252951528, 48.918381628105564, 77.94794869933312, 
36, 2897, 2.9260579693004374, 284.44678703545503, 397.6080330092021, 527.377721966429, 566.1401085961324, 541.7943073188666, 584.0309815124856, 588.9923121803971, 579.4417531151776, 580.286879129122, 675.8293808804242, 525.5086111357351, 574.5220653620033, 421.79072381536764, 133.3880806716839, 95.76428335365384, 73.96730451334881, 64.69598223212, 60.55042274795867, 55.30291271902843, 50.1512053509051, 73.319350130944, 
37, 3037, 2.6057413232603452, 290.66318044549314, 403.9817503033548, 537.3140604200637, 562.4335058300313, 541.5051509946063, 593.9444217294822, 585.5358592506075, 576.6077299690636, 610.6020301803002, 674.3465577002637, 526.410102692148, 548.8424489339359, 418.511595294771, 123.67575688846395, 102.52999217139758, 74.35958942632611, 65.51483645410882, 61.0506873345484, 53.806630045480375, 49.67224664103821, 71.45248599726281, 
38, 3105, 2.4082273930706184, 290.99990512762906, 414.8829801259206, 512.5364467301673, 565.7982276027465, 541.7488062158881, 572.3284919531703, 594.3396056089877, 585.508321954185, 615.0276636457015, 677.6973217767903, 527.5269937897045, 524.6798834679184, 422.94646184204635, 123.9912554638878, 104.72241686779269, 78.27067015263468, 67.72024630505426, 56.62564595441718, 55.52140773295744, 49.906247676273104, 57.528680148515924, 
39, 3136, 2.2738943286271294, 295.2814212311045, 430.95294869312687, 529.4955257604548, 562.3005709884857, 541.3739971116007, 568.6026542317449, 591.551790970331, 588.5326424622739, 609.176695053716, 677.9990973324967, 532.0756716615214, 539.6153275427808, 429.043626116477, 129.4558046941231, 107.54327350758415, 79.46317313330172, 69.85710927933742, 52.94876154249006, 54.740846743761225, 49.93170236439636, 52.667857920931596, 
40, 3212, 2.1903126466250393, 295.9612249424892, 437.3408381351353, 530.19378401385, 559.6429673374658, 540.3285500762727, 582.093813765799, 594.6622372577796, 589.9365612837622, 633.3362714450298, 681.4044006800982, 532.4424842366074, 530.7190985399815, 427.90496388174995, 131.30614855150793, 111.10378221400563, 80.74438951961712, 73.87112012054563, 49.92471742724456, 52.633460762953135, 49.800654967473484, 51.780319825794116, 
41, 3341, 2.17719320760144, 296.4725795551163, 432.81879416220437, 530.4255894631243, 557.4574719574492, 540.2890437593345, 605.3798680467646, 595.39689412239, 589.4540792477179, 627.3184352186059, 679.9442055836197, 531.1813158425888, 531.1714368409419, 423.38402643743814, 130.32902387466203, 109.35064519070438, 80.9400852321175, 73.30102413443161, 48.45995042373378, 54.658046784332704, 50.476664860548894, 44.73348286583053, 
42, 3427, 2.160134460572706, 285.82341072196493, 431.1327912557035, 519.7197991828393, 559.2326995727269, 539.7321854827235, 613.974807542301, 594.7784495883253, 600.1350320211141, 631.1559585467626, 678.184139231471, 532.8217799232531, 530.0657280566437, 423.2324696387799, 130.78670389704124, 108.9529099968712, 78.86274695445627, 74.16985027885792, 48.748526977887984, 55.47599399418101, 51.57071440660274, 43.38569978452484, 
43, 3442, 2.111455412919713, 284.2976161483696, 430.74357535730576, 534.2754228954744, 561.297621741906, 539.2488381037468, 603.5428238914378, 601.7706193485039, 599.2268836047159, 632.4763084776018, 674.7326615352101, 533.495795963685, 521.5076560989228, 421.12153985283555, 127.28279188547364, 112.83878466586842, 79.8928189805412, 73.67842618868112, 48.48051862856166, 55.275423624697844, 51.47552345702318, 46.81839970058407, 
44, 3586, 2.087358362232303, 276.10476450595894, 427.3813785068286, 529.8829448421492, 559.8650648059495, 539.5123315262781, 584.9315547898022, 603.0320871384931, 605.4519846502939, 636.0492932596006, 672.2095545425474, 533.0676770912006, 528.8388300411121, 425.8856315949831, 130.4467256883101, 111.01280592621153, 79.52883365052676, 73.55610522790184, 50.372865057984946, 55.52006558373453, 51.73136912084732, 46.644978914623344, 
45, 3660, 2.0469170685472684, 273.91613790292917, 437.6653505448088, 525.7322397968858, 558.6422860479108, 539.5075230906386, 582.2202926535145, 604.9223124945297, 607.7054197618327, 630.8783910216979, 666.268091527849, 533.5387509042891, 537.7947646057768, 421.1054485848414, 133.08250919652028, 108.81984869488475, 79.8608662869221, 74.51032920074917, 49.862204090137844, 56.81575264986507, 52.057483350543066, 45.78326947371666, 
46, 3719, 2.044860896020161, 270.85861491661143, 437.92139863800224, 531.62443719434, 561.6694643919625, 539.3590885320085, 585.65001550902, 607.7570255925665, 606.2700551491635, 636.3499907261182, 663.6943512972435, 533.6043258620834, 526.4133416738568, 420.96832166275925, 132.68220060700216, 109.90325883513796, 77.99358429503718, 73.98925373696338, 48.84022765235326, 56.743611828323864, 52.057846605155135, 43.24213404730696, 
47, 3811, 2.0270992383021835, 272.6527024556731, 437.42987710837326, 531.2867821609062, 552.9409779800959, 539.4059399988444, 592.1743679824168, 608.5268177639748, 610.3895385077258, 637.3284430675317, 660.6612669981528, 534.2014481288037, 526.9702172303041, 421.9096819805891, 131.22134847771494, 110.60317760722793, 79.71544988927415, 75.21576483873132, 49.41834914345399, 57.72074201854363, 51.94016882193943, 44.015364999277836, 
48, 3878, 2.0161514656765935, 269.667979101304, 442.2774381042952, 531.7280328931031, 559.2315890210768, 539.4108647867552, 599.0040008485868, 606.1346305400709, 609.4361332946353, 637.3203698316771, 657.034310304359, 534.2781380224329, 531.8935834333467, 422.64111397081115, 128.30589520904834, 109.9901861394329, 77.79482531998761, 75.02956294055316, 50.19015057512125, 56.76484911637876, 52.02040229509089, 46.27825514459766, 
49, 3958, 1.9979799277872117, 264.9662045857202, 442.6630664589939, 532.2406000330433, 557.9026715502894, 539.4126380765443, 585.2191106959523, 606.025668140789, 607.7273397266761, 637.2959784018748, 654.8040461295019, 535.44801508947, 531.948496728149, 424.77309283230414, 125.41164644638633, 111.69969902605365, 78.05938458086925, 75.03744004238517, 49.69818929632035, 57.143439449869234, 51.995775978136344, 46.24900340209537, 
50, 4060, 1.9931205229271634, 265.49490488458616, 440.53949289758776, 530.1707092587445, 555.776256513706, 539.3287795675136, 591.190944454771, 605.9074394712057, 611.0042144781005, 637.4834045647902, 652.9610306861751, 534.7291017995359, 532.3216995553963, 424.7886953789635, 123.79054350653, 112.37777780847726, 80.4414968282098, 74.90670531536864, 49.471698063776046, 57.06076338289765, 52.036602287919926, 45.8254552577098, 
51, 4121, 1.9895149043506446, 267.55141278323146, 442.4822469181349, 530.7326011781845, 554.5082235732764, 539.3828121037388, 583.4751624077644, 604.7036790644564, 611.7673465397969, 636.6537716022713, 651.7004569126465, 536.0019138052851, 533.2555208261124, 425.5573540812809, 123.76549269029235, 113.67065793113852, 80.52622607272272, 74.97616571188739, 49.41904386470282, 56.43384230697698, 52.16353007859993, 47.518818511006, 
52, 4188, 1.9867935028525396, 261.3354681273817, 444.2770190433501, 528.9404299225082, 554.3056192762908, 539.2316641169119, 590.4046053616592, 605.7061034985784, 611.6972503914842, 636.3091540405641, 642.0017332225008, 536.2556710201201, 535.0963744571973, 424.1364805211793, 121.46499927052301, 114.30059789742428, 80.76867624169698, 74.84860743434677, 49.27455500546571, 56.951005804785105, 52.06151043790541, 47.24430896365964, 
53, 4300, 1.9810266467995281, 263.7880523572585, 443.7750108464262, 530.446115243539, 554.7829711517732, 539.2173363151951, 592.7100498685069, 605.0757392773525, 611.1041672247932, 636.1101386362174, 639.1413995929636, 535.579354058218, 532.8302876117733, 424.4521235794912, 122.4757175773886, 113.25887671143255, 80.35460897843146, 74.90312413251554, 49.531837139164985, 57.017681945639076, 52.074356218049324, 46.04273766265639, 
54, 4329, 1.9796474597798817, 262.15268318690966, 444.17746397662177, 530.3866407594716, 556.3133324937218, 539.211930240612, 593.950213468211, 605.3003086196788, 609.5859278344947, 635.9486760585928, 644.1938194672956, 535.8153516863822, 533.3009026449568, 423.5091311661223, 122.23017000147954, 113.30834992899608, 80.36272066296809, 74.68232857830428, 49.14643465112849, 56.37625350983615, 51.86140376909852, 45.78819677960658, 
55, 4425, 1.9731404217755852, 264.32696704281574, 444.8324382998419, 530.2767237496055, 554.4033030876666, 539.1817262604065, 589.9902056237557, 605.5991832414745, 610.3417880736254, 635.7372905822886, 646.7074094148611, 537.8414472429017, 533.6189802793392, 423.3942596272142, 123.38973110911543, 113.18395001636227, 79.82437739472437, 74.78663336143403, 48.83436904433672, 56.90624279509571, 51.900690134565046, 46.912064077050765, 
56, 4524, 1.96388232257029, 259.81251876980525, 445.261547487233, 531.0945924088196, 553.0109272245527, 539.2040493333902, 585.6648736260369, 605.4031442582749, 609.5785302064446, 635.884075017494, 643.899168980831, 540.2032872095189, 534.4802129412747, 424.5347418041175, 122.86667593045064, 113.09233778435794, 80.18752499296492, 75.03355953806441, 49.437087708825764, 57.090669237057675, 51.94336960161806, 45.12643285877813, 
57, 4604, 1.956065528967123, 260.61127282945904, 446.08845633964563, 531.0010946496137, 550.0036289081008, 539.1981252385983, 586.5876555710217, 605.6668458404135, 609.6383185084899, 635.7365785157392, 644.5635336142254, 544.6369278737983, 535.9129218884157, 423.7726235097317, 122.81955938808285, 113.96439205625809, 80.07324231334238, 75.27259680559959, 49.33695473206783, 57.378731712138546, 51.939549954737465, 45.24200956755508, 
58, 4717, 1.9475214714620523, 264.0140647699443, 445.94527410824554, 530.0288741532967, 552.8438681186371, 539.2172631644767, 592.7738929185308, 605.55112395788, 609.8242045724259, 634.3800386833263, 640.8252210654693, 546.163919200286, 534.3990463583964, 422.81653462333395, 122.6244504610477, 113.32868746576796, 79.783272718303, 75.50766943996902, 49.263914662015814, 57.1206934556767, 51.83634616009273, 45.247003361507815, 
59, 4721, 1.9394758856992325, 266.04629290604237, 447.90413566616843, 530.2133375407145, 552.9122836685754, 539.2453021247634, 591.1802631229871, 605.6202312497796, 609.7974150559932, 635.4631054447696, 639.1267866933626, 550.6687936624164, 534.4666047550818, 423.7086673935305, 122.80442305862391, 113.47078829798582, 79.88920608302627, 75.69066516530707, 49.3893211627966, 57.10427209177919, 51.860711583555606, 44.267763313062964, 
60, 4814, 1.9318951178388666, 263.2962921037849, 447.28177451643916, 530.8842928704923, 555.1693953082902, 539.268511049577, 591.800946358362, 605.6623294214825, 610.2171430395385, 632.6505310121894, 643.9738549981047, 555.5848464274991, 531.4742349275996, 423.20023479401203, 122.88274869646075, 113.28480304390148, 78.95342749386583, 75.40276495894334, 49.05666512734731, 56.83917079975553, 51.81374956425908, 44.186939265265806, 
61, 4957, 1.9272249055549144, 262.68099413086924, 447.28788496313285, 531.2024979946736, 555.7611813440835, 539.2915136814877, 588.1599419375785, 605.6611035950224, 609.7087787760223, 632.9179294996517, 638.6212146681638, 555.4143543374436, 530.8474242617658, 424.5332553795561, 123.25231621679666, 113.23024861560559, 79.89109948791273, 75.91956430990724, 49.346409734648496, 57.00778510880668, 51.8097430767809, 43.656967700136995, 
62, 4982, 1.9229502292654548, 261.5269303275502, 447.6246141786196, 531.2027613430868, 558.0012125788749, 539.308295860325, 587.1730818532051, 605.4613541896093, 609.9419356335637, 632.3246539599124, 638.2666202844971, 560.9964583589335, 529.1971800068087, 424.6753670695847, 123.39316243637916, 113.12153135878917, 79.7422834119722, 75.70418066812063, 48.48939857913501, 56.93102056679629, 51.821810617937516, 43.26241519646256, 
63, 5047, 1.922105547948039, 262.765130672205, 447.4020628349887, 531.7325259674494, 556.8131121864478, 539.2858763654261, 590.4804695656948, 605.5437163334805, 609.9360889430069, 633.9567572730014, 636.9172937780037, 560.5572060589773, 530.4664244424638, 424.5692593356649, 123.5075976337248, 112.8143229557659, 79.2448422714296, 75.62079801058286, 48.387485447231384, 56.95328565930045, 51.7437563283155, 43.87378174938663, 
64, 5127, 1.9196787380371918, 261.4883077356665, 447.4330322562638, 531.8230220920548, 556.9580387567129, 539.3892535997627, 591.215700556846, 605.4462610918387, 610.0013184798555, 634.2245267384144, 634.4357045754351, 560.3665694694698, 530.1111591954292, 424.4660958179575, 123.65558052662779, 112.4435633103168, 79.35227765598651, 75.50315305873357, 47.98902533686862, 56.87347153650225, 51.70577290539798, 43.95488841381792, 
65, 5210, 1.9188622486753344, 261.4333394238257, 447.2511781533007, 531.8768718835142, 556.2686670002238, 539.3596148603622, 590.2763070523919, 605.4309222131837, 610.0222777709923, 633.766925049671, 634.3340678844331, 560.8802353349238, 530.077326689168, 424.7334631770306, 123.79392429641413, 112.19192882207304, 79.48445795430735, 75.3519806342736, 47.80896413324679, 56.88317207941157, 51.692723958683885, 43.751385809879274, 
